TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  171.67   91.67   45.03  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
  169.99   55.00 -124.99   0.0016500
