          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.20574E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.70514E+02  0.66292E+02 -0.13681E+03 -0.52733E+01  0.47159E+01  0.42014E+01      982.00
  0.24936E-01  0.20801E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.69910E+02  0.68378E+02 -0.13829E+03 -0.57337E+01  0.49016E+01  0.46766E+01      982.00
  0.49867E-01  0.21911E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.71491E+02  0.74076E+02 -0.14557E+03 -0.68763E+01  0.48925E+01  0.61096E+01      982.00
  0.74781E-01  0.23561E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.74343E+02  0.82004E+02 -0.15635E+03 -0.82893E+01  0.45077E+01  0.81735E+01      982.00
  0.99665E-01  0.25858E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.78659E+02  0.92751E+02 -0.17141E+03 -0.10031E+02  0.32440E+01  0.95465E+01      982.00
  0.12452E+00  0.27244E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.80423E+02  0.10003E+03 -0.18045E+03 -0.10738E+02  0.23204E+01  0.10122E+02      982.00
  0.14936E+00  0.26979E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.79118E+02  0.99390E+02 -0.17851E+03 -0.93592E+01  0.19131E+01  0.13021E+02      982.00
  0.17417E+00  0.27706E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.80808E+02  0.10240E+03 -0.18321E+03 -0.85977E+01  0.47973E+00  0.14934E+02      982.00
  0.19897E+00  0.29035E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.84174E+02  0.10785E+03 -0.19202E+03 -0.82645E+01 -0.98215E+00  0.15437E+02      982.00
  0.22377E+00  0.30653E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.88308E+02  0.11448E+03 -0.20279E+03 -0.83824E+01 -0.21943E+01  0.15170E+02      982.00
  0.24858E+00  0.32337E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.92735E+02  0.12129E+03 -0.21403E+03 -0.88496E+01 -0.31791E+01  0.14448E+02      982.00
