  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.207   0.217   0.428
   0.025  28.000   0.210   0.218   0.431
   0.050  25.000   0.211   0.216   0.429
   0.075  22.000   0.211   0.213   0.426
   0.100  21.000   0.211   0.211   0.422
   0.125  22.000   0.209   0.209   0.418
   0.150  23.000   0.206   0.208   0.415
   0.175  23.000   0.203   0.206   0.410
   0.200  23.000   0.199   0.202   0.403
   0.225  23.000   0.193   0.197   0.392
   0.250  23.000   0.185   0.190   0.377
   0.275  23.000   0.175   0.180   0.358
   0.300  22.000   0.165   0.170   0.337
   0.325  21.000   0.154   0.160   0.317
   0.350  21.000   0.144   0.151   0.298
   0.375  21.000   0.135   0.142   0.280
   0.400  21.000   0.127   0.135   0.265
   0.425  21.000   0.120   0.128   0.252
   0.450  22.000   0.114   0.122   0.240
   0.475  22.000   0.109   0.117   0.229
   0.500  23.000   0.104   0.112   0.220
   0.525  23.000   0.100   0.108   0.212
   0.550  23.000   0.097   0.104   0.204
   0.575  23.000   0.096   0.104   0.204
   0.600  23.000   0.096   0.104   0.204
   0.625  22.000   0.096   0.104   0.203
   0.650  22.000   0.096   0.104   0.203
   0.675  22.000   0.096   0.104   0.203
   0.700  22.000   0.096   0.104   0.203
   0.725  22.000   0.096   0.104   0.203
   0.750  22.000   0.096   0.104   0.203
   0.775  22.000   0.096   0.104   0.203
   0.800  22.000   0.096   0.104   0.203
   0.825  22.000   0.096   0.104   0.203
   0.850  22.000   0.096   0.104   0.204
   0.875  22.000   0.096   0.104   0.204
   0.900  22.000   0.096   0.104   0.204
   0.925  23.000   0.096   0.104   0.204
   0.950  23.000   0.096   0.104   0.204
   0.975  23.000   0.096   0.104   0.204
   1.000  23.000   0.096   0.104   0.204
