  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  29.000   0.219   0.223   0.444
   0.025  30.000   0.223   0.226   0.450
   0.050  29.000   0.226   0.227   0.453
   0.075  29.000   0.227   0.227   0.454
   0.100  28.000   0.227   0.225   0.452
   0.125  28.000   0.226   0.223   0.447
   0.150  28.000   0.224   0.219   0.440
   0.175  28.000   0.219   0.213   0.429
   0.200  29.000   0.212   0.203   0.411
   0.225  28.000   0.200   0.190   0.385
   0.250  28.000   0.185   0.174   0.354
   0.275  27.000   0.167   0.157   0.320
   0.300  26.000   0.148   0.141   0.286
   0.325  21.000   0.128   0.126   0.254
   0.350  20.000   0.112   0.116   0.230
   0.375  20.000   0.103   0.110   0.217
   0.400  19.000   0.098   0.106   0.207
   0.425  19.000   0.094   0.102   0.199
   0.450  18.000   0.091   0.099   0.193
   0.475  14.000   0.091   0.098   0.192
   0.500  17.000   0.093   0.099   0.194
   0.525  18.000   0.095   0.101   0.198
   0.550  19.000   0.099   0.106   0.207
   0.575  20.000   0.103   0.110   0.216
   0.600  21.000   0.107   0.115   0.225
   0.625  21.000   0.110   0.119   0.233
   0.650  22.000   0.113   0.122   0.239
   0.675  23.000   0.116   0.125   0.244
   0.700  23.000   0.117   0.127   0.248
   0.725  23.000   0.119   0.129   0.251
   0.750  23.000   0.120   0.130   0.254
   0.775  23.000   0.121   0.131   0.256
   0.800  22.000   0.122   0.132   0.258
   0.825  22.000   0.122   0.133   0.260
   0.850  21.000   0.123   0.134   0.261
   0.875  21.000   0.124   0.134   0.262
   0.900  21.000   0.124   0.135   0.264
   0.925  21.000   0.125   0.136   0.265
   0.950  21.000   0.126   0.136   0.266
   0.975  21.000   0.126   0.137   0.268
   1.000  21.000   0.127   0.138   0.269
