          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.26132E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.87038E+02  0.87099E+02 -0.17414E+03 -0.15074E+01  0.19013E+01 -0.38233E+01      982.00
  0.24989E-01  0.24482E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.81487E+02  0.81703E+02 -0.16319E+03 -0.20429E+01  0.48861E+00 -0.13881E+01      982.00
  0.49985E-01  0.23717E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79125E+02  0.78979E+02 -0.15810E+03 -0.15611E+01  0.14483E+00 -0.30477E+00      982.00
  0.74983E-01  0.23782E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79543E+02  0.78999E+02 -0.15854E+03 -0.89373E+00  0.20937E+00  0.21571E+00      982.00
  0.99982E-01  0.24980E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.83712E+02  0.82817E+02 -0.16653E+03 -0.26179E+00  0.43172E+00  0.34099E+00      982.00
  0.12498E+00  0.27430E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.92052E+02  0.90808E+02 -0.18286E+03  0.36411E+00  0.79098E+00 -0.14226E-01      982.00
  0.14998E+00  0.30504E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10252E+03  0.10083E+03 -0.20335E+03  0.97492E+00  0.12392E+01 -0.79148E+00      982.00
  0.17498E+00  0.34388E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11590E+03  0.11331E+03 -0.22921E+03  0.17204E+01  0.19270E+01 -0.21383E+01      982.00
  0.19998E+00  0.37944E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12850E+03  0.12438E+03 -0.25289E+03  0.24302E+01  0.26638E+01 -0.33590E+01      982.00
  0.22497E+00  0.41520E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14131E+03  0.13536E+03 -0.27667E+03  0.32692E+01  0.35676E+01 -0.46576E+01      982.00
  0.24996E+00  0.44554E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15246E+03  0.14437E+03 -0.29683E+03  0.40309E+01  0.44495E+01 -0.56463E+01      982.00
  0.27494E+00  0.47230E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16225E+03  0.15237E+03 -0.31462E+03  0.47959E+01  0.53458E+01 -0.65628E+01      982.00
  0.29992E+00  0.49473E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17046E+03  0.15905E+03 -0.32951E+03  0.54904E+01  0.61881E+01 -0.73541E+01      982.00
  0.32490E+00  0.51353E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17727E+03  0.16471E+03 -0.34198E+03  0.61103E+01  0.69598E+01 -0.80622E+01      982.00
  0.34987E+00  0.52882E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18281E+03  0.16932E+03 -0.35213E+03  0.66322E+01  0.76405E+01 -0.86851E+01      982.00
  0.37484E+00  0.54130E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18730E+03  0.17310E+03 -0.36040E+03  0.70609E+01  0.82311E+01 -0.92317E+01      982.00
  0.39981E+00  0.55189E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19118E+03  0.17624E+03 -0.36742E+03  0.74081E+01  0.87469E+01 -0.97397E+01      982.00
  0.42477E+00  0.56027E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19415E+03  0.17882E+03 -0.37296E+03  0.76908E+01  0.91926E+01 -0.10154E+02      982.00
  0.44974E+00  0.55969E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19402E+03  0.17857E+03 -0.37259E+03  0.75079E+01  0.90732E+01 -0.10280E+02      982.00
