  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.071   0.003   0.000
   0.025   3.000   0.064   0.003   0.000
   0.050   3.000   0.063   0.004   0.000
   0.075   3.000   0.063   0.006   0.000
   0.100   4.000   0.061   0.009   0.000
   0.125   4.000   0.061   0.012   0.000
   0.150   4.000   0.064   0.019   0.000
   0.175   4.000   0.070   0.032   0.001
   0.200   4.000   0.080   0.051   0.001
   0.225   4.000   0.091   0.077   0.002
   0.250   4.000   0.105   0.106   0.002
   0.275   4.000   0.120   0.136   0.003
   0.300   4.000   0.134   0.165   0.003
   0.325   4.000   0.148   0.192   0.004
   0.350   4.000   0.161   0.217   0.004
   0.375   4.000   0.172   0.240   0.004
   0.400   4.000   0.183   0.260   0.004
   0.425   4.000   0.191   0.278   0.004
   0.450   4.000   0.199   0.294   0.004
   0.475   4.000   0.196   0.295   0.004
   0.500   4.000   0.194   0.295   0.003
   0.525   4.000   0.191   0.295   0.003
   0.550   4.000   0.189   0.295   0.004
   0.575   4.000   0.186   0.295   0.004
   0.600   4.000   0.183   0.295   0.004
   0.625   4.000   0.181   0.295   0.004
   0.650   4.000   0.178   0.295   0.005
   0.675   4.000   0.175   0.295   0.005
   0.700   4.000   0.173   0.295   0.006
   0.725   4.000   0.170   0.294   0.007
   0.750   3.000   0.168   0.294   0.008
   0.775   3.000   0.165   0.293   0.009
   0.800   3.000   0.163   0.291   0.010
   0.825   3.000   0.160   0.290   0.011
   0.850   3.000   0.158   0.288   0.012
   0.875   3.000   0.156   0.285   0.013
   0.900   3.000   0.153   0.283   0.014
   0.925   4.000   0.151   0.280   0.015
   0.950   4.000   0.149   0.277   0.016
   0.975   4.000   0.147   0.275   0.017
   1.000   4.000   0.145   0.272   0.018
