  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.299   0.001   0.001
   0.025   2.000   0.285   0.001   0.001
   0.050   2.000   0.247   0.000   0.001
   0.075   2.000   0.225   0.000   0.001
   0.100   2.000   0.219   0.000   0.001
   0.125   2.000   0.223   0.000   0.002
   0.150   2.000   0.233   0.001   0.004
   0.175   2.000   0.245   0.002   0.011
   0.200   2.000   0.259   0.005   0.026
   0.225   5.000   0.273   0.008   0.050
   0.250   7.000   0.287   0.012   0.079
   0.275   7.000   0.301   0.016   0.109
   0.300   7.000   0.314   0.018   0.137
   0.325   7.000   0.327   0.020   0.162
   0.350   7.000   0.339   0.021   0.184
   0.375   7.000   0.350   0.021   0.203
   0.400   7.000   0.360   0.020   0.220
   0.425   7.000   0.369   0.019   0.235
   0.450   8.000   0.377   0.018   0.247
   0.475   8.000   0.384   0.017   0.259
   0.500   8.000   0.391   0.015   0.269
   0.525   8.000   0.397   0.013   0.277
   0.550   9.000   0.403   0.012   0.285
   0.575  10.000   0.408   0.010   0.292
   0.600  10.000   0.410   0.008   0.293
   0.625  10.000   0.411   0.007   0.294
   0.650  10.000   0.412   0.006   0.295
   0.675  10.000   0.413   0.005   0.296
   0.700  10.000   0.414   0.004   0.297
   0.725  10.000   0.414   0.003   0.297
   0.750  10.000   0.415   0.003   0.298
   0.775  10.000   0.416   0.002   0.298
   0.800  10.000   0.416   0.002   0.299
   0.825  10.000   0.417   0.001   0.299
   0.850  10.000   0.417   0.001   0.299
   0.875  11.000   0.417   0.001   0.300
   0.900  11.000   0.418   0.001   0.300
   0.925  13.000   0.418   0.001   0.300
   0.950  13.000   0.419   0.001   0.300
   0.975  13.000   0.419   0.000   0.301
   1.000  13.000   0.419   0.000   0.301
