          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.16944E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.51652E+02  0.52076E+02 -0.10373E+03 -0.89638E+00  0.53461E+01  0.38347E+02      982.00
  0.22957E-01  0.16927E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.50543E+02  0.52670E+02 -0.10321E+03 -0.14763E+01  0.52232E+01  0.39115E+02      982.00
  0.45824E-01  0.17019E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.50171E+02  0.53059E+02 -0.10323E+03 -0.16411E+01  0.50466E+01  0.40404E+02      982.00
  0.68569E-01  0.17431E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.50621E+02  0.53979E+02 -0.10460E+03 -0.15498E+01  0.48678E+01  0.43517E+02      982.00
  0.91072E-01  0.18279E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.51937E+02  0.55811E+02 -0.10775E+03 -0.13000E+01  0.47047E+01  0.49011E+02      982.00
  0.11318E+00  0.19613E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.54221E+02  0.58652E+02 -0.11287E+03 -0.87903E+00  0.45639E+01  0.56925E+02      982.00
  0.13476E+00  0.21625E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.57669E+02  0.62884E+02 -0.12055E+03 -0.38480E+00  0.45118E+01  0.68270E+02      982.00
  0.15566E+00  0.24494E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.62541E+02  0.68828E+02 -0.13137E+03  0.17647E+00  0.45648E+01  0.83812E+02      982.00
  0.17578E+00  0.28304E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.68902E+02  0.76578E+02 -0.14548E+03  0.78752E+00  0.47212E+01  0.10389E+03      982.00
  0.19505E+00  0.32791E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.76332E+02  0.85560E+02 -0.16189E+03  0.14354E+01  0.49192E+01  0.12703E+03      982.00
  0.21356E+00  0.37527E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.83893E+02  0.94962E+02 -0.17885E+03  0.19204E+01  0.51665E+01  0.15130E+03      982.00
  0.23144E+00  0.41544E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.90345E+02  0.10296E+03 -0.19330E+03  0.23616E+01  0.52587E+01  0.17156E+03      982.00
  0.24889E+00  0.44792E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.95496E+02  0.10947E+03 -0.20497E+03  0.26626E+01  0.52784E+01  0.18785E+03      982.00
  0.26605E+00  0.47242E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.99411E+02  0.11443E+03 -0.21384E+03  0.29002E+01  0.51971E+01  0.20001E+03      982.00
  0.28302E+00  0.49098E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10241E+03  0.11823E+03 -0.22064E+03  0.30911E+01  0.50465E+01  0.20915E+03      982.00
  0.29987E+00  0.50590E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10479E+03  0.12129E+03 -0.22608E+03  0.31855E+01  0.49121E+01  0.21651E+03      982.00
