  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.165   0.000   0.000
   0.025   2.000   0.154   0.000   0.000
   0.050   2.000   0.152   0.000   0.000
   0.075   2.000   0.161   0.001   0.000
   0.100   2.000   0.180   0.002   0.001
   0.125   2.000   0.208   0.005   0.004
   0.150   3.000   0.237   0.014   0.015
   0.175   3.000   0.248   0.023   0.026
   0.200   5.000   0.255   0.033   0.041
   0.225   5.000   0.264   0.044   0.059
   0.250   6.000   0.273   0.056   0.079
   0.275   7.000   0.283   0.068   0.098
   0.300   7.000   0.293   0.077   0.116
   0.325   7.000   0.302   0.085   0.132
   0.350   7.000   0.310   0.092   0.146
   0.375   7.000   0.318   0.097   0.158
   0.400   7.000   0.325   0.101   0.170
   0.425   7.000   0.332   0.105   0.180
   0.450   7.000   0.338   0.107   0.189
   0.475   7.000   0.344   0.108   0.198
   0.500   7.000   0.350   0.109   0.206
   0.525   7.000   0.356   0.109   0.213
   0.550   7.000   0.361   0.109   0.220
   0.575   7.000   0.362   0.106   0.222
   0.600   7.000   0.363   0.102   0.224
   0.625   7.000   0.364   0.099   0.226
   0.650   7.000   0.365   0.096   0.228
   0.675   7.000   0.366   0.092   0.230
   0.700   7.000   0.368   0.089   0.233
   0.725   7.000   0.369   0.085   0.235
   0.750   7.000   0.371   0.081   0.238
   0.775   7.000   0.372   0.077   0.241
   0.800   7.000   0.374   0.073   0.244
   0.825   7.000   0.376   0.069   0.246
   0.850   7.000   0.378   0.064   0.249
   0.875   7.000   0.380   0.060   0.252
   0.900   7.000   0.382   0.056   0.255
   0.925   7.000   0.384   0.051   0.258
   0.950   8.000   0.386   0.047   0.261
   0.975   8.000   0.388   0.043   0.264
   1.000   8.000   0.390   0.039   0.267
