  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.194   0.000   0.000
   0.025   2.000   0.181   0.000   0.000
   0.050   2.000   0.162   0.000   0.000
   0.075   2.000   0.148   0.000   0.000
   0.100   2.000   0.141   0.000   0.000
   0.125   2.000   0.140   0.000   0.001
   0.150   2.000   0.143   0.001   0.001
   0.175   2.000   0.150   0.002   0.003
   0.200   2.000   0.158   0.004   0.007
   0.225   3.000   0.169   0.008   0.015
   0.250   7.000   0.181   0.014   0.030
   0.275   7.000   0.196   0.022   0.049
   0.300   7.000   0.211   0.030   0.070
   0.325   7.000   0.227   0.037   0.090
   0.350   7.000   0.242   0.043   0.110
   0.375   7.000   0.256   0.047   0.127
   0.400   7.000   0.269   0.050   0.143
   0.425   7.000   0.281   0.051   0.158
   0.450   7.000   0.293   0.052   0.172
   0.475   7.000   0.303   0.052   0.184
   0.500   7.000   0.312   0.051   0.195
   0.525   7.000   0.314   0.047   0.198
   0.550   7.000   0.316   0.043   0.200
   0.575   7.000   0.318   0.040   0.203
   0.600   7.000   0.320   0.036   0.205
   0.625   7.000   0.322   0.033   0.208
   0.650   7.000   0.324   0.029   0.210
   0.675   7.000   0.326   0.026   0.212
   0.700   7.000   0.328   0.023   0.214
   0.725   7.000   0.330   0.020   0.216
   0.750   7.000   0.332   0.018   0.218
   0.775   7.000   0.334   0.015   0.220
   0.800   9.000   0.336   0.013   0.221
   0.825   9.000   0.337   0.011   0.222
   0.850   9.000   0.339   0.010   0.224
   0.875  10.000   0.340   0.008   0.225
   0.900  10.000   0.342   0.007   0.226
   0.925  10.000   0.343   0.006   0.227
   0.950  10.000   0.344   0.005   0.228
   0.975  10.000   0.345   0.004   0.228
   1.000  10.000   0.346   0.003   0.229
