          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.22167E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.79314E+02  0.67898E+02 -0.14721E+03  0.28411E+01 -0.78506E+01 -0.48465E+01      982.00
  0.24904E-01  0.22012E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79098E+02  0.67050E+02 -0.14615E+03  0.28409E+01 -0.78449E+01 -0.51315E+01      982.00
  0.49801E-01  0.23838E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.85954E+02  0.72335E+02 -0.15829E+03  0.28150E+01 -0.77981E+01 -0.58703E+01      982.00
  0.74702E-01  0.28290E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.10201E+03  0.85907E+02 -0.18792E+03  0.29062E+01 -0.81519E+01 -0.72741E+01      982.00
  0.99612E-01  0.33835E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11969E+03  0.10525E+03 -0.22494E+03  0.33092E+01 -0.94144E+01 -0.77227E+01      982.00
  0.12454E+00  0.36411E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12446E+03  0.11792E+03 -0.24238E+03  0.31561E+01 -0.90568E+01 -0.52959E+01      982.00
  0.14951E+00  0.37012E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12324E+03  0.12333E+03 -0.24656E+03  0.25041E+01 -0.73968E+01 -0.23846E+01      982.00
  0.17449E+00  0.38754E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12716E+03  0.13105E+03 -0.25821E+03  0.23053E+01 -0.70137E+01 -0.79801E+00      982.00
  0.19947E+00  0.41261E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13448E+03  0.14041E+03 -0.27489E+03  0.25049E+01 -0.77212E+01 -0.29139E+00      982.00
  0.22446E+00  0.44026E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14287E+03  0.15039E+03 -0.29326E+03  0.29750E+01 -0.91559E+01 -0.15836E+00      982.00
  0.24944E+00  0.46668E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15085E+03  0.15994E+03 -0.31079E+03  0.35970E+01 -0.10974E+02 -0.21112E+00      982.00
  0.27441E+00  0.49029E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15796E+03  0.16846E+03 -0.32642E+03  0.42726E+01 -0.12903E+02 -0.21916E+00      982.00
  0.29938E+00  0.51047E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16394E+03  0.17582E+03 -0.33976E+03  0.49816E+01 -0.14879E+02 -0.18889E+00      982.00
  0.32434E+00  0.52690E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16867E+03  0.18192E+03 -0.35059E+03  0.56552E+01 -0.16737E+02 -0.13194E+00      982.00
  0.34929E+00  0.53995E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17234E+03  0.18683E+03 -0.35917E+03  0.62353E+01 -0.18332E+02 -0.72740E-01      982.00
  0.37423E+00  0.55022E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17515E+03  0.19076E+03 -0.36591E+03  0.67154E+01 -0.19659E+02 -0.45165E-02      982.00
