  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.260   0.241   0.493
   0.025  30.000   0.258   0.243   0.494
   0.050  28.000   0.253   0.244   0.494
   0.075  26.000   0.246   0.244   0.488
   0.100  26.000   0.235   0.236   0.471
   0.125  28.000   0.227   0.230   0.458
   0.150  26.000   0.221   0.229   0.453
   0.175  30.000   0.211   0.223   0.439
   0.200  30.000   0.199   0.212   0.416
   0.225  30.000   0.185   0.197   0.387
   0.250  30.000   0.170   0.180   0.354
   0.275  30.000   0.155   0.163   0.322
   0.300  29.000   0.142   0.148   0.292
   0.325  26.000   0.131   0.135   0.267
   0.350  27.000   0.121   0.124   0.247
   0.375  28.000   0.114   0.116   0.231
   0.400  26.000   0.108   0.110   0.219
   0.425  26.000   0.104   0.106   0.210
   0.450  25.000   0.101   0.102   0.204
   0.475  25.000   0.101   0.102   0.203
   0.500  25.000   0.101   0.102   0.203
   0.525  25.000   0.101   0.102   0.203
   0.550  25.000   0.101   0.102   0.204
   0.575  25.000   0.101   0.102   0.204
   0.600  25.000   0.101   0.102   0.204
   0.625  25.000   0.101   0.103   0.204
   0.650  27.000   0.101   0.103   0.205
   0.675  27.000   0.101   0.103   0.205
   0.700  27.000   0.102   0.103   0.205
   0.725  27.000   0.102   0.103   0.206
   0.750  27.000   0.102   0.104   0.207
   0.775  27.000   0.103   0.104   0.207
   0.800  27.000   0.103   0.105   0.208
   0.825  27.000   0.104   0.105   0.209
   0.850  27.000   0.104   0.105   0.210
   0.875  27.000   0.105   0.106   0.211
   0.900  26.000   0.106   0.107   0.213
   0.925  26.000   0.107   0.107   0.214
   0.950  26.000   0.108   0.108   0.216
   0.975  27.000   0.109   0.109   0.217
   1.000  27.000   0.110   0.109   0.219
