  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.197   0.000   0.000
   0.025   2.000   0.184   0.000   0.000
   0.050   2.000   0.166   0.000   0.000
   0.075   2.000   0.151   0.000   0.000
   0.100   2.000   0.143   0.000   0.001
   0.125   2.000   0.141   0.000   0.001
   0.150   2.000   0.142   0.001   0.002
   0.175   2.000   0.147   0.002   0.003
   0.200   2.000   0.155   0.004   0.007
   0.225   3.000   0.164   0.008   0.016
   0.250   5.000   0.176   0.015   0.030
   0.275   6.000   0.189   0.023   0.049
   0.300   6.000   0.204   0.031   0.070
   0.325   7.000   0.219   0.038   0.090
   0.350   7.000   0.234   0.044   0.109
   0.375   7.000   0.248   0.048   0.127
   0.400   7.000   0.262   0.051   0.143
   0.425   7.000   0.274   0.053   0.158
   0.450   7.000   0.285   0.054   0.171
   0.475   7.000   0.296   0.054   0.183
   0.500   7.000   0.306   0.053   0.195
   0.525   7.000   0.308   0.049   0.197
   0.550   7.000   0.310   0.046   0.199
   0.575   7.000   0.312   0.042   0.201
   0.600   7.000   0.314   0.039   0.204
   0.625   7.000   0.316   0.035   0.206
   0.650   7.000   0.319   0.032   0.208
   0.675   7.000   0.321   0.029   0.210
   0.700   7.000   0.323   0.026   0.212
   0.725   7.000   0.325   0.023   0.214
   0.750   7.000   0.327   0.021   0.216
   0.775   8.000   0.329   0.018   0.217
   0.800   8.000   0.330   0.016   0.219
   0.825   8.000   0.332   0.014   0.220
   0.850   8.000   0.334   0.012   0.221
   0.875   7.000   0.335   0.010   0.223
   0.900   7.000   0.337   0.009   0.224
   0.925   9.000   0.338   0.007   0.225
   0.950  10.000   0.340   0.006   0.225
   0.975  10.000   0.341   0.005   0.226
   1.000  10.000   0.342   0.004   0.227
