  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.215   0.000   0.000
   0.025   2.000   0.198   0.000   0.000
   0.050   2.000   0.185   0.000   0.000
   0.075   2.000   0.176   0.000   0.000
   0.100   2.000   0.171   0.000   0.000
   0.125   2.000   0.170   0.000   0.001
   0.150   2.000   0.173   0.000   0.001
   0.175   2.000   0.180   0.000   0.003
   0.200   2.000   0.190   0.000   0.006
   0.225   2.000   0.202   0.000   0.015
   0.250   2.000   0.216   0.000   0.030
   0.275   4.000   0.231   0.000   0.053
   0.300   4.000   0.246   0.000   0.080
   0.325   7.000   0.261   0.000   0.106
   0.350   7.000   0.275   0.000   0.130
   0.375   7.000   0.287   0.000   0.152
   0.400   7.000   0.299   0.000   0.172
   0.425   7.000   0.309   0.000   0.188
   0.450   7.000   0.319   0.000   0.203
   0.475   9.000   0.327   0.000   0.216
   0.500   9.000   0.335   0.000   0.227
   0.525  11.000   0.341   0.000   0.237
   0.550  11.000   0.348   0.000   0.245
   0.575  11.000   0.348   0.000   0.245
   0.600  12.000   0.348   0.000   0.245
   0.625  12.000   0.348   0.000   0.244
   0.650  12.000   0.348   0.000   0.244
   0.675  12.000   0.349   0.000   0.244
   0.700  12.000   0.349   0.000   0.244
   0.725  12.000   0.349   0.000   0.243
   0.750  12.000   0.349   0.000   0.243
   0.775  12.000   0.349   0.000   0.243
   0.800  12.000   0.349   0.000   0.243
   0.825  12.000   0.349   0.000   0.243
   0.850  12.000   0.350   0.000   0.243
   0.875  12.000   0.350   0.000   0.242
   0.900  12.000   0.350   0.000   0.242
   0.925  13.000   0.350   0.000   0.242
   0.950  13.000   0.350   0.000   0.242
   0.975  13.000   0.350   0.000   0.242
   1.000  13.000   0.350   0.000   0.242
