TEXTURE AT STRAIN =    0.1000
   1.187   1.335   0.603  <-- length of phase ellipsoid axes
  -55.24    2.39 -172.45  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
  148.98   22.51 -152.62   0.0003500
