  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.155   0.002   0.000
   0.025   2.000   0.142   0.002   0.000
   0.050   1.000   0.137   0.002   0.000
   0.075   1.000   0.136   0.003   0.001
   0.100   1.000   0.140   0.004   0.001
   0.125   1.000   0.147   0.007   0.002
   0.150   2.000   0.156   0.012   0.004
   0.175   3.000   0.165   0.022   0.007
   0.200   3.000   0.175   0.036   0.013
   0.225   3.000   0.186   0.054   0.022
   0.250   6.000   0.197   0.074   0.032
   0.275   6.000   0.208   0.094   0.044
   0.300   6.000   0.219   0.114   0.055
   0.325   7.000   0.230   0.133   0.066
   0.350   8.000   0.239   0.151   0.076
   0.375   8.000   0.248   0.168   0.085
   0.400   8.000   0.256   0.183   0.091
   0.425   8.000   0.261   0.196   0.095
   0.450   8.000   0.264   0.206   0.095
   0.475   8.000   0.266   0.214   0.093
   0.500   8.000   0.266   0.222   0.090
   0.525   8.000   0.267   0.229   0.086
   0.550   8.000   0.260   0.229   0.078
   0.575   8.000   0.254   0.229   0.071
   0.600   8.000   0.249   0.230   0.065
   0.625   7.000   0.244   0.231   0.060
   0.650   7.000   0.240   0.234   0.055
   0.675   6.000   0.236   0.237   0.050
   0.700   6.000   0.232   0.240   0.045
   0.725   6.000   0.228   0.243   0.041
   0.750   5.000   0.225   0.246   0.036
   0.775   4.000   0.222   0.250   0.033
   0.800   4.000   0.219   0.253   0.029
   0.825   4.000   0.217   0.256   0.025
   0.850   4.000   0.214   0.259   0.022
   0.875   4.000   0.211   0.261   0.019
   0.900   4.000   0.209   0.264   0.017
   0.925   4.000   0.206   0.266   0.015
   0.950   4.000   0.204   0.267   0.013
   0.975   4.000   0.202   0.269   0.011
   1.000   4.000   0.199   0.270   0.009
