TEXTURE AT STRAIN =    0.9000
   2.097   3.254   0.126  <-- length of phase ellipsoid axes
  -59.77    1.05 -168.83  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
  125.17   55.94 -135.07   0.0003500
