          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.22232E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.72946E+02  0.74816E+02 -0.14776E+03 -0.19784E+01  0.12796E+01 -0.96989E+01      982.00
  0.24924E-01  0.22725E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.75500E+02  0.75715E+02 -0.15122E+03 -0.16216E+01  0.15714E+01 -0.76887E+01      982.00
  0.49877E-01  0.24779E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.83141E+02  0.82009E+02 -0.16515E+03 -0.57981E+00  0.23342E+01 -0.22874E+01      982.00
  0.74870E-01  0.25407E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.84796E+02  0.84542E+02 -0.16934E+03  0.39367E+00  0.27161E+01  0.17807E+01      982.00
  0.99864E-01  0.26315E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.87308E+02  0.88070E+02 -0.17538E+03  0.41965E+00  0.20167E+01  0.31365E+01      982.00
  0.12486E+00  0.28951E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.95897E+02  0.97059E+02 -0.19296E+03  0.82268E-01  0.11078E+01  0.35255E+01      982.00
  0.14985E+00  0.33093E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10988E+03  0.11070E+03 -0.22059E+03 -0.35363E+00  0.30182E+00  0.32159E+01      982.00
  0.17485E+00  0.38455E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12868E+03  0.12768E+03 -0.25635E+03 -0.88260E+00 -0.41762E+00  0.17678E+01      982.00
  0.19985E+00  0.43830E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14836E+03  0.14382E+03 -0.29218E+03 -0.14787E+01 -0.10458E+01 -0.90790E+00      982.00
  0.22484E+00  0.48162E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16469E+03  0.15631E+03 -0.32100E+03 -0.20295E+01 -0.15227E+01 -0.37574E+01      982.00
