TEXTURE AT STRAIN =    0.8500
   2.630   2.940   0.109  <-- length of phase ellipsoid axes
  -68.84    0.94 -172.15  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
 -172.23  103.64 -166.79   0.0003500
