  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.263   0.000   0.000
   0.025   2.000   0.277   0.000   0.000
   0.050   2.000   0.285   0.000   0.001
   0.075   2.000   0.301   0.000   0.003
   0.100   2.000   0.281   0.000   0.004
   0.125   2.000   0.253   0.000   0.004
   0.150   2.000   0.230   0.000   0.005
   0.175   2.000   0.216   0.000   0.008
   0.200   2.000   0.209   0.000   0.013
   0.225   3.000   0.209   0.000   0.023
   0.250   3.000   0.215   0.000   0.038
   0.275   3.000   0.224   0.001   0.058
   0.300   5.000   0.236   0.001   0.080
   0.325   7.000   0.249   0.001   0.104
   0.350   7.000   0.263   0.001   0.126
   0.375   8.000   0.275   0.001   0.146
   0.400   8.000   0.287   0.001   0.165
   0.425  10.000   0.298   0.001   0.182
   0.450  10.000   0.308   0.001   0.197
   0.475  10.000   0.317   0.001   0.210
   0.500  12.000   0.325   0.001   0.222
   0.525  12.000   0.331   0.001   0.233
   0.550  12.000   0.337   0.001   0.242
   0.575  12.000   0.337   0.000   0.243
   0.600  11.000   0.336   0.000   0.244
   0.625  11.000   0.336   0.000   0.245
   0.650  11.000   0.335   0.000   0.246
   0.675  11.000   0.335   0.000   0.247
   0.700  10.000   0.335   0.000   0.247
   0.725  10.000   0.335   0.000   0.248
   0.750   9.000   0.336   0.000   0.249
   0.775   9.000   0.336   0.000   0.250
   0.800   9.000   0.337   0.000   0.250
   0.825   9.000   0.338   0.000   0.250
   0.850   9.000   0.339   0.000   0.250
   0.875   9.000   0.340   0.000   0.250
   0.900   9.000   0.341   0.000   0.250
   0.925   9.000   0.342   0.000   0.249
   0.950   9.000   0.343   0.000   0.249
   0.975   9.000   0.344   0.000   0.248
   1.000   9.000   0.345   0.000   0.247
