TEXTURE AT STRAIN =    0.4000
   1.944   2.753   0.161  <-- length of phase ellipsoid axes
  -46.94    1.81 -178.25  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
  136.27   55.03 -135.14   0.0003500
