TEXTURE AT STRAIN =    1.0000
   2.185   3.165   0.123  <-- length of phase ellipsoid axes
  -45.87    1.04 -179.69  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
  136.10   54.05 -134.88   0.0003500
