TEXTURE AT STRAIN =    0.3000
   1.692   2.283   0.228  <-- length of phase ellipsoid axes
  -47.23    1.98 -177.91  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
  136.27   52.96 -135.17   0.0003500
