TEXTURE AT STRAIN =    0.8500
   2.185   3.165   0.123  <-- length of phase ellipsoid axes
  -46.15    1.18 -179.31  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
  136.13   55.69 -134.91   0.0003500
