  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.051   0.010   0.000
   0.025   3.000   0.042   0.008   0.000
   0.050   3.000   0.037   0.008   0.000
   0.075   3.000   0.035   0.008   0.000
   0.100   3.000   0.036   0.010   0.000
   0.125   3.000   0.038   0.014   0.000
   0.150   4.000   0.043   0.023   0.000
   0.175   4.000   0.051   0.037   0.000
   0.200   4.000   0.061   0.057   0.001
   0.225   4.000   0.074   0.082   0.001
   0.250   4.000   0.089   0.110   0.001
   0.275   4.000   0.105   0.139   0.002
   0.300   4.000   0.121   0.166   0.002
   0.325   4.000   0.136   0.192   0.003
   0.350   4.000   0.149   0.215   0.004
   0.375   4.000   0.161   0.235   0.004
   0.400   4.000   0.172   0.253   0.005
   0.425   4.000   0.181   0.268   0.007
   0.450   4.000   0.188   0.281   0.008
   0.475   4.000   0.185   0.278   0.009
   0.500   4.000   0.182   0.276   0.010
   0.525   4.000   0.179   0.273   0.012
   0.550   4.000   0.176   0.270   0.013
   0.575   4.000   0.173   0.268   0.015
   0.600   4.000   0.170   0.265   0.016
   0.625   4.000   0.167   0.263   0.018
   0.650   4.000   0.164   0.260   0.020
   0.675   4.000   0.161   0.258   0.022
   0.700   4.000   0.159   0.256   0.023
   0.725   4.000   0.156   0.254   0.025
   0.750   4.000   0.154   0.252   0.027
   0.775   4.000   0.151   0.250   0.029
   0.800   4.000   0.149   0.248   0.031
   0.825   5.000   0.147   0.246   0.033
   0.850   5.000   0.145   0.244   0.035
   0.875   6.000   0.143   0.242   0.037
   0.900   6.000   0.141   0.240   0.039
   0.925   6.000   0.139   0.239   0.041
   0.950   6.000   0.138   0.237   0.043
   0.975   6.000   0.136   0.236   0.044
   1.000   6.000   0.135   0.234   0.046
