TEXTURE AT STRAIN =    0.1500
   1.002   1.004   0.993  <-- length of phase ellipsoid axes
  103.10   15.40    1.54  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
   92.08  152.82 -100.41   0.0016500
