TEXTURE AT STRAIN =    0.2500
   1.007   1.012   0.980  <-- length of phase ellipsoid axes
   99.40   15.86   10.93  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
   91.89  153.19 -100.42   0.0016500
