  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.225   0.227   0.453
   0.025  24.000   0.226   0.228   0.456
   0.050  22.000   0.226   0.227   0.454
   0.075  21.000   0.225   0.229   0.455
   0.100  20.000   0.223   0.232   0.458
   0.125  20.000   0.220   0.233   0.458
   0.150  21.000   0.217   0.231   0.454
   0.175  22.000   0.212   0.227   0.446
   0.200  23.000   0.205   0.220   0.432
   0.225  23.000   0.196   0.211   0.413
   0.250  23.000   0.185   0.200   0.391
   0.275  23.000   0.174   0.188   0.368
   0.300  23.000   0.163   0.177   0.346
   0.325  23.000   0.154   0.167   0.326
   0.350  22.000   0.145   0.157   0.307
   0.375  21.000   0.137   0.149   0.291
   0.400  21.000   0.130   0.141   0.276
   0.425  21.000   0.124   0.135   0.263
   0.450  21.000   0.118   0.129   0.252
   0.475  21.000   0.114   0.124   0.242
   0.500  21.000   0.114   0.125   0.243
   0.525  21.000   0.115   0.125   0.244
   0.550  21.000   0.116   0.126   0.246
   0.575  21.000   0.116   0.126   0.247
   0.600  21.000   0.117   0.127   0.249
   0.625  21.000   0.118   0.128   0.250
   0.650  20.000   0.119   0.129   0.252
   0.675  21.000   0.120   0.130   0.254
   0.700  21.000   0.121   0.131   0.256
   0.725  21.000   0.122   0.132   0.258
   0.750  21.000   0.124   0.133   0.260
   0.775  21.000   0.125   0.134   0.262
   0.800  21.000   0.126   0.135   0.264
   0.825  21.000   0.127   0.136   0.266
   0.850  21.000   0.128   0.137   0.268
   0.875  21.000   0.129   0.138   0.270
   0.900  21.000   0.130   0.138   0.272
   0.925  21.000   0.130   0.139   0.274
   0.950  21.000   0.131   0.140   0.275
   0.975  21.000   0.132   0.141   0.277
   1.000  21.000   0.133   0.142   0.279
