  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   4.000   0.040   0.010   0.001
   0.025   4.000   0.033   0.010   0.001
   0.050   4.000   0.025   0.009   0.001
   0.075   4.000   0.022   0.009   0.001
   0.100   4.000   0.021   0.010   0.001
   0.125   4.000   0.023   0.015   0.001
   0.150   4.000   0.027   0.023   0.001
   0.175   4.000   0.034   0.036   0.002
   0.200   4.000   0.044   0.056   0.003
   0.225   4.000   0.056   0.080   0.005
   0.250   4.000   0.070   0.109   0.007
   0.275   4.000   0.085   0.140   0.009
   0.300   5.000   0.100   0.170   0.012
   0.325   5.000   0.113   0.197   0.015
   0.350   5.000   0.125   0.222   0.018
   0.375   5.000   0.135   0.244   0.022
   0.400   5.000   0.143   0.263   0.027
   0.425   5.000   0.149   0.278   0.032
   0.450   5.000   0.154   0.290   0.037
   0.475   5.000   0.149   0.285   0.040
   0.500   6.000   0.145   0.281   0.044
   0.525   6.000   0.141   0.277   0.047
   0.550   6.000   0.137   0.273   0.050
   0.575   6.000   0.133   0.269   0.054
   0.600   6.000   0.130   0.266   0.058
   0.625   6.000   0.127   0.263   0.061
   0.650   6.000   0.124   0.260   0.065
   0.675   7.000   0.121   0.257   0.068
   0.700   7.000   0.119   0.254   0.072
   0.725   8.000   0.116   0.252   0.075
   0.750   8.000   0.114   0.249   0.078
   0.775   8.000   0.112   0.247   0.081
   0.800   7.000   0.111   0.245   0.084
   0.825   7.000   0.109   0.243   0.087
   0.850   7.000   0.107   0.241   0.089
   0.875   7.000   0.106   0.240   0.091
   0.900   7.000   0.105   0.238   0.093
   0.925   7.000   0.104   0.237   0.095
   0.950   7.000   0.103   0.235   0.097
   0.975   7.000   0.102   0.234   0.099
   1.000   7.000   0.101   0.233   0.100
