TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   93.81  102.18   64.45  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
  160.00   56.24 -160.00   0.0003500
