  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.288   0.000   0.001
   0.025   2.000   0.273   0.000   0.001
   0.050   2.000   0.251   0.000   0.001
   0.075   2.000   0.238   0.000   0.001
   0.100   2.000   0.236   0.000   0.001
   0.125   2.000   0.241   0.000   0.002
   0.150   2.000   0.251   0.000   0.004
   0.175   2.000   0.264   0.001   0.011
   0.200   2.000   0.278   0.001   0.027
   0.225   5.000   0.292   0.002   0.052
   0.250   6.000   0.306   0.003   0.082
   0.275   6.000   0.319   0.004   0.114
   0.300   6.000   0.331   0.004   0.143
   0.325   6.000   0.343   0.005   0.169
   0.350   6.000   0.354   0.005   0.192
   0.375  10.000   0.364   0.005   0.211
   0.400  10.000   0.372   0.004   0.228
   0.425  10.000   0.380   0.004   0.242
   0.450  10.000   0.387   0.004   0.255
   0.475  10.000   0.394   0.003   0.266
   0.500  10.000   0.400   0.003   0.275
   0.525  10.000   0.405   0.002   0.284
   0.550  10.000   0.409   0.002   0.291
   0.575  10.000   0.413   0.002   0.297
   0.600  10.000   0.414   0.001   0.297
   0.625  10.000   0.414   0.001   0.298
   0.650  10.000   0.415   0.001   0.298
   0.675  12.000   0.415   0.001   0.298
   0.700  13.000   0.415   0.001   0.298
   0.725  13.000   0.415   0.000   0.299
   0.750  13.000   0.416   0.000   0.299
   0.775  13.000   0.416   0.000   0.299
   0.800  13.000   0.416   0.000   0.299
   0.825  13.000   0.417   0.000   0.299
   0.850  13.000   0.417   0.000   0.299
   0.875  14.000   0.417   0.000   0.299
   0.900  14.000   0.417   0.000   0.300
   0.925  14.000   0.417   0.000   0.300
   0.950  14.000   0.418   0.000   0.300
   0.975  14.000   0.418   0.000   0.300
   1.000  14.000   0.418   0.000   0.300
