  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.282   0.000   0.001
   0.025   2.000   0.270   0.000   0.001
   0.050   2.000   0.246   0.000   0.001
   0.075   2.000   0.231   0.000   0.001
   0.100   2.000   0.228   0.000   0.001
   0.125   2.000   0.233   0.000   0.002
   0.150   2.000   0.244   0.000   0.004
   0.175   2.000   0.257   0.001   0.011
   0.200   3.000   0.272   0.002   0.026
   0.225   6.000   0.286   0.004   0.051
   0.250   6.000   0.300   0.006   0.082
   0.275   6.000   0.314   0.008   0.113
   0.300   6.000   0.327   0.009   0.142
   0.325   7.000   0.339   0.009   0.168
   0.350   7.000   0.350   0.010   0.190
   0.375   8.000   0.360   0.010   0.209
   0.400  10.000   0.369   0.009   0.226
   0.425  10.000   0.378   0.008   0.240
   0.450  10.000   0.385   0.008   0.253
   0.475  10.000   0.392   0.007   0.264
   0.500  10.000   0.398   0.006   0.274
   0.525  10.000   0.404   0.005   0.282
   0.550  10.000   0.408   0.004   0.289
   0.575  10.000   0.413   0.004   0.296
   0.600  10.000   0.414   0.003   0.296
   0.625  10.000   0.414   0.002   0.297
   0.650  10.000   0.415   0.002   0.297
   0.675  10.000   0.415   0.002   0.298
   0.700  10.000   0.416   0.001   0.298
   0.725  11.000   0.416   0.001   0.298
   0.750  12.000   0.417   0.001   0.299
   0.775  12.000   0.417   0.001   0.299
   0.800  13.000   0.417   0.001   0.299
   0.825  13.000   0.417   0.000   0.300
   0.850  13.000   0.418   0.000   0.300
   0.875  13.000   0.418   0.000   0.300
   0.900  13.000   0.418   0.000   0.300
   0.925  13.000   0.418   0.000   0.300
   0.950  13.000   0.419   0.000   0.300
   0.975  14.000   0.419   0.000   0.301
   1.000  14.000   0.419   0.000   0.301
