  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.223   0.237   0.466
   0.025  26.000   0.227   0.237   0.468
   0.050  25.000   0.230   0.235   0.467
   0.075  21.000   0.230   0.235   0.467
   0.100  22.000   0.226   0.238   0.468
   0.125  21.000   0.222   0.239   0.468
   0.150  22.000   0.219   0.237   0.463
   0.175  22.000   0.214   0.232   0.454
   0.200  22.000   0.207   0.225   0.439
   0.225  22.000   0.198   0.215   0.420
   0.250  21.000   0.187   0.204   0.398
   0.275  21.000   0.176   0.192   0.375
   0.300  21.000   0.166   0.181   0.353
   0.325  21.000   0.156   0.170   0.331
   0.350  21.000   0.147   0.160   0.312
   0.375  21.000   0.139   0.151   0.295
   0.400  21.000   0.131   0.143   0.280
   0.425  21.000   0.125   0.136   0.266
   0.450  22.000   0.120   0.130   0.254
   0.475  22.000   0.120   0.130   0.255
   0.500  22.000   0.121   0.131   0.256
   0.525  22.000   0.121   0.131   0.257
   0.550  22.000   0.122   0.132   0.258
   0.575  20.000   0.123   0.132   0.259
   0.600  20.000   0.123   0.133   0.260
   0.625  20.000   0.124   0.133   0.261
   0.650  20.000   0.124   0.134   0.262
   0.675  20.000   0.125   0.134   0.264
   0.700  20.000   0.126   0.135   0.265
   0.725  20.000   0.126   0.136   0.266
   0.750  20.000   0.127   0.136   0.267
   0.775  20.000   0.128   0.137   0.269
   0.800  20.000   0.128   0.138   0.270
   0.825  20.000   0.129   0.138   0.271
   0.850  20.000   0.130   0.139   0.273
   0.875  20.000   0.131   0.140   0.274
   0.900  20.000   0.131   0.141   0.276
   0.925  20.000   0.132   0.141   0.277
   0.950  20.000   0.133   0.142   0.279
   0.975  20.000   0.133   0.143   0.280
   1.000  20.000   0.134   0.144   0.282
