TEXTURE AT STRAIN =    1.0000
   2.220   3.151   0.121  <-- length of phase ellipsoid axes
 -161.46   67.47  103.62  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
  151.35   19.91 -169.26   0.0003500
