  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.190   0.206   0.402
   0.025  19.000   0.198   0.211   0.414
   0.050  19.000   0.203   0.213   0.421
   0.075  17.000   0.207   0.214   0.425
   0.100  20.000   0.212   0.220   0.436
   0.125  21.000   0.215   0.225   0.444
   0.150  21.000   0.214   0.226   0.445
   0.175  21.000   0.211   0.225   0.442
   0.200  21.000   0.207   0.221   0.433
   0.225  22.000   0.199   0.213   0.419
   0.250  22.000   0.190   0.204   0.399
   0.275  23.000   0.179   0.193   0.377
   0.300  22.000   0.168   0.181   0.355
   0.325  23.000   0.158   0.170   0.334
   0.350  23.000   0.149   0.160   0.314
   0.375  23.000   0.141   0.152   0.297
   0.400  22.000   0.134   0.144   0.282
   0.425  22.000   0.127   0.137   0.269
   0.450  22.000   0.122   0.131   0.257
   0.475  22.000   0.117   0.126   0.247
   0.500  22.000   0.118   0.127   0.248
   0.525  23.000   0.118   0.127   0.249
   0.550  23.000   0.118   0.128   0.250
   0.575  23.000   0.119   0.129   0.251
   0.600  21.000   0.119   0.129   0.252
   0.625  21.000   0.119   0.130   0.253
   0.650  21.000   0.120   0.130   0.254
   0.675  21.000   0.120   0.131   0.255
   0.700  21.000   0.120   0.131   0.256
   0.725  21.000   0.121   0.132   0.257
   0.750  21.000   0.121   0.132   0.258
   0.775  21.000   0.122   0.133   0.259
   0.800  21.000   0.122   0.133   0.261
   0.825  21.000   0.123   0.134   0.262
   0.850  21.000   0.124   0.135   0.263
   0.875  21.000   0.124   0.135   0.264
   0.900  21.000   0.125   0.136   0.266
   0.925  22.000   0.126   0.136   0.267
   0.950  23.000   0.127   0.137   0.268
   0.975  22.000   0.128   0.138   0.270
   1.000  22.000   0.128   0.139   0.271
