          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.13840E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.48258E+02  0.39600E+02 -0.87859E+02 -0.10792E+01  0.10231E+01  0.23960E+02      982.00
  0.23806E-01  0.13894E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.48427E+02  0.39208E+02 -0.87635E+02 -0.12081E+01  0.68354E+00  0.25533E+02      982.00
  0.47459E-01  0.14191E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.49389E+02  0.39272E+02 -0.88661E+02 -0.12796E+01  0.48967E+00  0.28103E+02      982.00
  0.70888E-01  0.14825E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.51438E+02  0.39893E+02 -0.91331E+02 -0.13007E+01  0.45210E+00  0.32169E+02      982.00
  0.93990E-01  0.15902E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.54854E+02  0.41137E+02 -0.95991E+02 -0.12630E+01  0.56019E+00  0.38330E+02      982.00
  0.11663E+00  0.17576E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.60024E+02  0.43092E+02 -0.10312E+03 -0.11524E+01  0.81096E+00  0.47418E+02      982.00
  0.13863E+00  0.20081E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.67518E+02  0.45895E+02 -0.11341E+03 -0.94752E+00  0.12148E+01  0.60628E+02      982.00
  0.15981E+00  0.23683E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.77934E+02  0.49673E+02 -0.12761E+03 -0.62378E+00  0.17814E+01  0.79243E+02      982.00
  0.18001E+00  0.28507E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.91489E+02  0.54426E+02 -0.14591E+03 -0.17782E+00  0.24953E+01  0.10378E+03      982.00
  0.19921E+00  0.34042E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10677E+03  0.59602E+02 -0.16637E+03  0.31772E+00  0.32579E+01  0.13154E+03      982.00
