TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -171.65  130.40   68.22  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
  130.00   95.00 -124.99   0.0016500
