  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  29.000   0.208   0.220   0.433
   0.025  28.000   0.210   0.223   0.439
   0.050  28.000   0.212   0.225   0.442
   0.075  28.000   0.213   0.225   0.443
   0.100  27.000   0.212   0.224   0.441
   0.125  27.000   0.210   0.221   0.436
   0.150  27.000   0.207   0.218   0.429
   0.175  27.000   0.204   0.213   0.421
   0.200  27.000   0.199   0.207   0.410
   0.225  27.000   0.192   0.200   0.395
   0.250  28.000   0.183   0.189   0.375
   0.275  28.000   0.172   0.177   0.351
   0.300  28.000   0.161   0.165   0.328
   0.325  27.000   0.150   0.154   0.306
   0.350  26.000   0.141   0.144   0.286
   0.375  26.000   0.133   0.135   0.269
   0.400  23.000   0.127   0.127   0.255
   0.425  22.000   0.122   0.122   0.243
   0.450  21.000   0.117   0.117   0.234
   0.475  22.000   0.113   0.113   0.226
   0.500  22.000   0.109   0.110   0.219
   0.525  22.000   0.105   0.107   0.213
   0.550  23.000   0.102   0.104   0.206
   0.575  23.000   0.102   0.104   0.207
   0.600  22.000   0.102   0.104   0.207
   0.625  22.000   0.102   0.105   0.208
   0.650  21.000   0.102   0.105   0.208
   0.675  21.000   0.102   0.105   0.208
   0.700  21.000   0.102   0.105   0.209
   0.725  21.000   0.102   0.106   0.209
   0.750  21.000   0.102   0.106   0.209
   0.775  21.000   0.102   0.106   0.209
   0.800  21.000   0.101   0.106   0.209
   0.825  21.000   0.101   0.106   0.209
   0.850  21.000   0.101   0.106   0.209
   0.875  21.000   0.101   0.106   0.209
   0.900  21.000   0.101   0.106   0.209
   0.925  21.000   0.100   0.106   0.209
   0.950  21.000   0.100   0.106   0.209
   0.975  21.000   0.100   0.106   0.208
   1.000  21.000   0.100   0.106   0.208
