  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.137   0.000   0.000
   0.025   2.000   0.126   0.000   0.000
   0.050   2.000   0.125   0.000   0.000
   0.075   2.000   0.134   0.001   0.000
   0.100   2.000   0.152   0.002   0.001
   0.125   2.000   0.159   0.005   0.003
   0.150   2.000   0.148   0.007   0.004
   0.175   3.000   0.140   0.011   0.006
   0.200   4.000   0.139   0.018   0.011
   0.225   6.000   0.143   0.029   0.017
   0.250   6.000   0.152   0.043   0.027
   0.275   6.000   0.162   0.060   0.039
   0.300   6.000   0.174   0.078   0.051
   0.325   6.000   0.187   0.095   0.063
   0.350   6.000   0.198   0.110   0.074
   0.375   6.000   0.209   0.125   0.083
   0.400   7.000   0.218   0.138   0.092
   0.425   7.000   0.227   0.150   0.099
   0.450   7.000   0.234   0.161   0.105
   0.475   7.000   0.241   0.171   0.110
   0.500   7.000   0.240   0.173   0.109
   0.525   6.000   0.240   0.175   0.107
   0.550   6.000   0.239   0.178   0.105
   0.575   6.000   0.238   0.180   0.103
   0.600   6.000   0.238   0.183   0.100
   0.625   7.000   0.237   0.186   0.098
   0.650   7.000   0.237   0.189   0.095
   0.675   7.000   0.236   0.192   0.091
   0.700   7.000   0.235   0.195   0.088
   0.725   7.000   0.234   0.199   0.084
   0.750   7.000   0.233   0.202   0.080
   0.775   7.000   0.232   0.206   0.076
   0.800   7.000   0.231   0.210   0.071
   0.825   7.000   0.230   0.214   0.067
   0.850   7.000   0.228   0.218   0.062
   0.875   7.000   0.227   0.222   0.058
   0.900   6.000   0.225   0.226   0.053
   0.925   6.000   0.223   0.230   0.048
   0.950   6.000   0.222   0.234   0.044
   0.975   6.000   0.220   0.237   0.040
   1.000   6.000   0.218   0.241   0.036
