  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.225   0.243   0.476
   0.025  17.000   0.226   0.243   0.477
   0.050  20.000   0.232   0.248   0.486
   0.075  22.000   0.234   0.251   0.493
   0.100  23.000   0.233   0.252   0.494
   0.125  22.000   0.232   0.252   0.492
   0.150  21.000   0.229   0.249   0.487
   0.175  21.000   0.225   0.245   0.478
   0.200  21.000   0.218   0.238   0.465
   0.225  21.000   0.211   0.229   0.448
   0.250  21.000   0.201   0.218   0.427
   0.275  22.000   0.190   0.206   0.403
   0.300  23.000   0.179   0.193   0.378
   0.325  21.000   0.167   0.180   0.353
   0.350  21.000   0.157   0.169   0.330
   0.375  21.000   0.148   0.158   0.310
   0.400  21.000   0.141   0.149   0.293
   0.425  21.000   0.134   0.141   0.278
   0.450  21.000   0.136   0.143   0.282
   0.475  21.000   0.137   0.145   0.285
   0.500  21.000   0.137   0.146   0.287
   0.525  21.000   0.138   0.147   0.289
   0.550  21.000   0.138   0.148   0.290
   0.575  21.000   0.139   0.148   0.291
   0.600  21.000   0.139   0.149   0.292
   0.625  21.000   0.139   0.149   0.293
   0.650  21.000   0.139   0.150   0.293
   0.675  21.000   0.140   0.150   0.294
   0.700  22.000   0.140   0.150   0.294
   0.725  22.000   0.140   0.150   0.294
   0.750  22.000   0.140   0.150   0.295
   0.775  22.000   0.140   0.151   0.295
   0.800  22.000   0.140   0.151   0.295
   0.825  22.000   0.140   0.151   0.295
   0.850  22.000   0.140   0.151   0.296
   0.875  22.000   0.140   0.151   0.296
   0.900  22.000   0.141   0.151   0.296
   0.925  22.000   0.141   0.151   0.296
   0.950  22.000   0.141   0.151   0.296
   0.975  22.000   0.141   0.151   0.297
   1.000  22.000   0.141   0.151   0.297
