  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.094   0.024   0.001
   0.025   3.000   0.072   0.016   0.000
   0.050   3.000   0.058   0.014   0.000
   0.075   3.000   0.053   0.016   0.000
   0.100   3.000   0.055   0.022   0.000
   0.125   4.000   0.061   0.036   0.001
   0.150   4.000   0.072   0.058   0.001
   0.175   4.000   0.087   0.089   0.001
   0.200   4.000   0.105   0.124   0.002
   0.225   4.000   0.125   0.161   0.003
   0.250   4.000   0.144   0.196   0.004
   0.275   4.000   0.162   0.230   0.005
   0.300   4.000   0.178   0.260   0.006
   0.325   4.000   0.192   0.288   0.007
   0.350   4.000   0.203   0.312   0.009
   0.375   4.000   0.212   0.331   0.012
   0.400   4.000   0.217   0.345   0.015
   0.425   4.000   0.220   0.351   0.018
   0.450   4.000   0.219   0.352   0.021
   0.475   4.000   0.217   0.350   0.024
   0.500   4.000   0.214   0.346   0.027
   0.525   4.000   0.208   0.339   0.030
   0.550   4.000   0.202   0.332   0.033
   0.575   4.000   0.196   0.325   0.036
   0.600   4.000   0.190   0.317   0.039
   0.625   5.000   0.185   0.310   0.042
   0.650   6.000   0.179   0.302   0.044
   0.675   6.000   0.174   0.294   0.047
   0.700   6.000   0.169   0.287   0.049
   0.725   6.000   0.165   0.280   0.052
   0.750   6.000   0.161   0.273   0.054
   0.775   6.000   0.157   0.266   0.055
   0.800   6.000   0.153   0.260   0.057
   0.825   6.000   0.151   0.255   0.058
   0.850   6.000   0.149   0.250   0.059
   0.875   6.000   0.148   0.244   0.060
   0.900   6.000   0.148   0.237   0.059
   0.925   6.000   0.144   0.229   0.057
   0.950   6.000   0.139   0.223   0.056
   0.975   6.000   0.134   0.218   0.055
   1.000   6.000   0.130   0.217   0.055
