TEXTURE AT STRAIN =    0.8000
   1.978   3.323   0.132  <-- length of phase ellipsoid axes
  136.14    1.33   -1.32  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
  112.73    1.02 -113.17   0.0003500
