  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.226   0.244   0.477
   0.025  17.000   0.227   0.244   0.478
   0.050  20.000   0.232   0.248   0.487
   0.075  22.000   0.234   0.252   0.493
   0.100  23.000   0.233   0.252   0.494
   0.125  22.000   0.232   0.252   0.492
   0.150  21.000   0.229   0.249   0.487
   0.175  21.000   0.224   0.245   0.478
   0.200  21.000   0.218   0.237   0.464
   0.225  21.000   0.209   0.228   0.445
   0.250  21.000   0.199   0.216   0.422
   0.275  22.000   0.187   0.203   0.396
   0.300  23.000   0.175   0.189   0.370
   0.325  21.000   0.164   0.176   0.345
   0.350  21.000   0.154   0.165   0.323
   0.375  21.000   0.145   0.154   0.303
   0.400  21.000   0.138   0.146   0.287
   0.425  20.000   0.132   0.139   0.273
   0.450  21.000   0.133   0.141   0.277
   0.475  21.000   0.134   0.142   0.280
   0.500  21.000   0.135   0.144   0.282
   0.525  21.000   0.136   0.145   0.284
   0.550  21.000   0.136   0.145   0.286
   0.575  21.000   0.137   0.146   0.287
   0.600  21.000   0.137   0.147   0.288
   0.625  21.000   0.137   0.147   0.288
   0.650  21.000   0.137   0.147   0.289
   0.675  21.000   0.138   0.148   0.290
   0.700  22.000   0.138   0.148   0.290
   0.725  22.000   0.138   0.148   0.291
   0.750  22.000   0.138   0.148   0.291
   0.775  22.000   0.138   0.149   0.291
   0.800  22.000   0.139   0.149   0.292
   0.825  22.000   0.139   0.149   0.292
   0.850  22.000   0.139   0.149   0.293
   0.875  22.000   0.139   0.149   0.293
   0.900  22.000   0.139   0.150   0.293
   0.925  22.000   0.140   0.150   0.294
   0.950  22.000   0.140   0.150   0.294
   0.975  22.000   0.140   0.150   0.294
   1.000  22.000   0.140   0.150   0.295
