          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.27212E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.90849E+02  0.90254E+02 -0.18110E+03  0.85386E+01 -0.30875E+01  0.14393E+01      982.00
  0.24957E-01  0.27409E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.90509E+02  0.91875E+02 -0.18238E+03  0.87870E+01 -0.36759E+01  0.15592E+01      982.00
  0.49910E-01  0.25248E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.82364E+02  0.85689E+02 -0.16805E+03  0.64467E+01 -0.45458E+01  0.17713E+01      982.00
  0.74870E-01  0.23665E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.76332E+02  0.81219E+02 -0.15755E+03  0.49362E+01 -0.37022E+01  0.26608E+01      982.00
  0.99836E-01  0.23838E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.76124E+02  0.82590E+02 -0.15871E+03  0.42752E+01 -0.23024E+01  0.38076E+01      982.00
  0.12480E+00  0.25025E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.79469E+02  0.87139E+02 -0.16661E+03  0.40428E+01 -0.10341E+01  0.49175E+01      982.00
  0.14977E+00  0.27010E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.85620E+02  0.94174E+02 -0.17979E+03  0.42582E+01 -0.24024E-03  0.60683E+01      982.00
  0.17473E+00  0.29476E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.93552E+02  0.10263E+03 -0.19618E+03  0.48762E+01  0.83985E+00  0.72387E+01      982.00
  0.19969E+00  0.32159E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10235E+03  0.11165E+03 -0.21400E+03  0.58460E+01  0.15494E+01  0.83730E+01      982.00
  0.22464E+00  0.34847E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11127E+03  0.12057E+03 -0.23184E+03  0.71081E+01  0.21845E+01  0.92815E+01      982.00
  0.24959E+00  0.37366E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11982E+03  0.12875E+03 -0.24857E+03  0.85446E+01  0.27545E+01  0.99491E+01      982.00
  0.27454E+00  0.39698E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12781E+03  0.13625E+03 -0.26406E+03  0.10135E+02  0.33023E+01  0.10122E+02      982.00
  0.29948E+00  0.41791E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13515E+03  0.14282E+03 -0.27797E+03  0.11765E+02  0.38110E+01  0.99174E+01      982.00
  0.32443E+00  0.43719E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14208E+03  0.14870E+03 -0.29078E+03  0.13384E+02  0.42990E+01  0.94302E+01      982.00
  0.34937E+00  0.45427E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14838E+03  0.15374E+03 -0.30212E+03  0.14933E+02  0.47072E+01  0.87306E+01      982.00
  0.37431E+00  0.46927E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15415E+03  0.15793E+03 -0.31208E+03  0.16372E+02  0.50313E+01  0.79838E+01      982.00
  0.39925E+00  0.48297E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15958E+03  0.16159E+03 -0.32117E+03  0.17618E+02  0.53013E+01  0.72496E+01      982.00
  0.42418E+00  0.49511E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16456E+03  0.16466E+03 -0.32922E+03  0.18664E+02  0.54969E+01  0.65892E+01      982.00
  0.44912E+00  0.49879E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16662E+03  0.16510E+03 -0.33173E+03  0.18221E+02  0.53532E+01  0.60577E+01      982.00
  0.47406E+00  0.50189E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16839E+03  0.16544E+03 -0.33383E+03  0.17930E+02  0.52109E+01  0.56350E+01      982.00
  0.49900E+00  0.50515E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17017E+03  0.16587E+03 -0.33603E+03  0.17646E+02  0.51075E+01  0.52486E+01      982.00
  0.52395E+00  0.50815E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17181E+03  0.16625E+03 -0.33806E+03  0.17378E+02  0.50157E+01  0.49334E+01      982.00
  0.54890E+00  0.51088E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17331E+03  0.16659E+03 -0.33990E+03  0.17116E+02  0.49315E+01  0.46731E+01      982.00
  0.57385E+00  0.51332E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17466E+03  0.16688E+03 -0.34155E+03  0.16856E+02  0.48517E+01  0.44526E+01      982.00
  0.59880E+00  0.51549E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17587E+03  0.16714E+03 -0.34301E+03  0.16600E+02  0.47755E+01  0.42562E+01      982.00
  0.62375E+00  0.51758E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17703E+03  0.16739E+03 -0.34442E+03  0.16298E+02  0.47038E+01  0.41009E+01      982.00
