  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.122   0.001   0.000
   0.025   2.000   0.110   0.001   0.000
   0.050   2.000   0.106   0.001   0.000
   0.075   2.000   0.109   0.002   0.000
   0.100   2.000   0.116   0.004   0.001
   0.125   3.000   0.114   0.007   0.001
   0.150   3.000   0.109   0.010   0.002
   0.175   4.000   0.109   0.016   0.003
   0.200   4.000   0.113   0.028   0.005
   0.225   4.000   0.122   0.046   0.008
   0.250   6.000   0.133   0.069   0.013
   0.275   6.000   0.145   0.095   0.018
   0.300   6.000   0.158   0.122   0.023
   0.325   6.000   0.170   0.147   0.027
   0.350   6.000   0.182   0.171   0.031
   0.375   6.000   0.192   0.193   0.033
   0.400   6.000   0.201   0.213   0.035
   0.425   6.000   0.209   0.232   0.035
   0.450   6.000   0.216   0.249   0.035
   0.475   6.000   0.222   0.264   0.034
   0.500   6.000   0.220   0.268   0.031
   0.525   6.000   0.218   0.271   0.028
   0.550   6.000   0.216   0.274   0.025
   0.575   6.000   0.215   0.277   0.023
   0.600   4.000   0.213   0.280   0.020
   0.625   4.000   0.211   0.283   0.018
   0.650   4.000   0.209   0.286   0.016
   0.675   4.000   0.208   0.288   0.014
   0.700   4.000   0.206   0.291   0.012
   0.725   4.000   0.204   0.293   0.011
   0.750   4.000   0.202   0.295   0.009
   0.775   3.000   0.200   0.296   0.008
   0.800   3.000   0.199   0.298   0.007
   0.825   3.000   0.197   0.299   0.006
   0.850   3.000   0.195   0.299   0.005
   0.875   3.000   0.193   0.300   0.005
   0.900   3.000   0.191   0.299   0.004
   0.925   4.000   0.189   0.299   0.004
   0.950   4.000   0.187   0.298   0.003
   0.975   4.000   0.185   0.297   0.003
   1.000   4.000   0.184   0.295   0.003
