          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.17921E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.63979E+02  0.54903E+02 -0.11888E+03  0.54389E+01 -0.27452E+01  0.69405E+01      982.00
  0.24876E-01  0.18045E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.62755E+02  0.56992E+02 -0.11975E+03  0.53690E+01 -0.28940E+01  0.73338E+01      982.00
  0.49761E-01  0.19418E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.62890E+02  0.65875E+02 -0.12877E+03  0.65582E+01 -0.24807E+01  0.90700E+01      982.00
  0.74628E-01  0.20680E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.61425E+02  0.75277E+02 -0.13670E+03  0.74729E+01 -0.19901E+01  0.11500E+02      982.00
  0.99417E-01  0.21289E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.60451E+02  0.79831E+02 -0.14028E+03  0.72985E+01 -0.14111E+01  0.14119E+02      982.00
  0.12413E+00  0.22279E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.61539E+02  0.84831E+02 -0.14637E+03  0.67870E+01 -0.52325E+00  0.17161E+02      982.00
  0.14876E+00  0.23821E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.64320E+02  0.91677E+02 -0.15600E+03  0.64973E+01  0.36000E+00  0.20841E+02      982.00
  0.17332E+00  0.25754E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.68287E+02  0.99841E+02 -0.16813E+03  0.65377E+01  0.11345E+01  0.24828E+02      982.00
  0.19780E+00  0.27813E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.72871E+02  0.10826E+03 -0.18113E+03  0.68389E+01  0.17899E+01  0.28570E+02      982.00
  0.22222E+00  0.29747E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.77489E+02  0.11596E+03 -0.19345E+03  0.72996E+01  0.23355E+01  0.31635E+02      982.00
  0.24661E+00  0.31471E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.81839E+02  0.12273E+03 -0.20457E+03  0.78854E+01  0.28302E+01  0.33759E+02      982.00
  0.27099E+00  0.32959E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.85899E+02  0.12841E+03 -0.21431E+03  0.85439E+01  0.32778E+01  0.35026E+02      982.00
  0.29537E+00  0.34220E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.89700E+02  0.13302E+03 -0.22272E+03  0.92428E+01  0.37023E+01  0.35498E+02      982.00
  0.31978E+00  0.35329E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.93357E+02  0.13688E+03 -0.23023E+03  0.99944E+01  0.41143E+01  0.35469E+02      982.00
  0.34422E+00  0.36318E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.96975E+02  0.14008E+03 -0.23706E+03  0.10791E+02  0.45388E+01  0.34890E+02      982.00
