  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.298   0.000   0.001
   0.025   2.000   0.287   0.000   0.001
   0.050   2.000   0.257   0.000   0.001
   0.075   2.000   0.239   0.000   0.001
   0.100   2.000   0.233   0.000   0.001
   0.125   2.000   0.235   0.000   0.002
   0.150   2.000   0.243   0.001   0.005
   0.175   2.000   0.255   0.001   0.012
   0.200   2.000   0.267   0.002   0.027
   0.225   3.000   0.280   0.004   0.051
   0.250   6.000   0.293   0.006   0.082
   0.275   6.000   0.307   0.008   0.113
   0.300   6.000   0.319   0.009   0.142
   0.325   6.000   0.332   0.010   0.167
   0.350   6.000   0.343   0.010   0.190
   0.375   6.000   0.353   0.010   0.209
   0.400   6.000   0.363   0.009   0.226
   0.425   6.000   0.372   0.009   0.241
   0.450   7.000   0.380   0.008   0.253
   0.475   8.000   0.387   0.007   0.264
   0.500   8.000   0.394   0.006   0.274
   0.525   9.000   0.399   0.005   0.282
   0.550   9.000   0.405   0.005   0.289
   0.575  10.000   0.410   0.004   0.296
   0.600  10.000   0.410   0.003   0.296
   0.625  10.000   0.411   0.003   0.296
   0.650  10.000   0.412   0.002   0.297
   0.675  10.000   0.412   0.002   0.297
   0.700  10.000   0.413   0.001   0.297
   0.725  10.000   0.413   0.001   0.298
   0.750  10.000   0.414   0.001   0.298
   0.775  11.000   0.414   0.001   0.298
   0.800  11.000   0.415   0.001   0.298
   0.825  13.000   0.415   0.001   0.299
   0.850  13.000   0.415   0.000   0.299
   0.875  13.000   0.415   0.000   0.299
   0.900  13.000   0.416   0.000   0.299
   0.925  13.000   0.416   0.000   0.299
   0.950  13.000   0.416   0.000   0.299
   0.975  13.000   0.416   0.000   0.299
   1.000  13.000   0.417   0.000   0.300
