  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.288   0.000   0.001
   0.025   2.000   0.273   0.000   0.001
   0.050   2.000   0.251   0.000   0.001
   0.075   2.000   0.238   0.000   0.001
   0.100   2.000   0.236   0.000   0.001
   0.125   2.000   0.241   0.000   0.002
   0.150   2.000   0.251   0.000   0.005
   0.175   2.000   0.264   0.001   0.012
   0.200   2.000   0.279   0.001   0.028
   0.225   6.000   0.293   0.002   0.053
   0.250   6.000   0.307   0.003   0.084
   0.275   6.000   0.321   0.004   0.115
   0.300   6.000   0.334   0.004   0.144
   0.325   6.000   0.346   0.004   0.170
   0.350   6.000   0.357   0.004   0.192
   0.375   7.000   0.367   0.004   0.211
   0.400   8.000   0.376   0.004   0.228
   0.425   8.000   0.384   0.003   0.242
   0.450   9.000   0.391   0.003   0.254
   0.475   9.000   0.397   0.002   0.264
   0.500   9.000   0.403   0.002   0.274
   0.525   9.000   0.408   0.001   0.282
   0.550   9.000   0.412   0.001   0.289
   0.575   9.000   0.416   0.001   0.295
   0.600   9.000   0.417   0.001   0.295
   0.625  11.000   0.417   0.001   0.296
   0.650  12.000   0.417   0.000   0.296
   0.675  12.000   0.418   0.000   0.296
   0.700  12.000   0.418   0.000   0.296
   0.725  12.000   0.418   0.000   0.296
   0.750  12.000   0.418   0.000   0.297
   0.775  12.000   0.418   0.000   0.297
   0.800  13.000   0.418   0.000   0.297
   0.825  13.000   0.418   0.000   0.297
   0.850  14.000   0.418   0.000   0.297
   0.875  14.000   0.419   0.000   0.297
   0.900  14.000   0.419   0.000   0.297
   0.925  14.000   0.419   0.000   0.298
   0.950  14.000   0.419   0.000   0.298
   0.975  14.000   0.419   0.000   0.298
   1.000  14.000   0.419   0.000   0.298
