  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.315   0.000   0.001
   0.025   2.000   0.306   0.000   0.001
   0.050   2.000   0.318   0.000   0.002
   0.075   2.000   0.300   0.000   0.003
   0.100   2.000   0.271   0.000   0.003
   0.125   2.000   0.246   0.000   0.003
   0.150   2.000   0.226   0.000   0.004
   0.175   2.000   0.216   0.000   0.007
   0.200   2.000   0.212   0.000   0.012
   0.225   2.000   0.215   0.000   0.021
   0.250   4.000   0.222   0.000   0.036
   0.275   4.000   0.232   0.000   0.056
   0.300   6.000   0.244   0.000   0.079
   0.325   7.000   0.257   0.000   0.103
   0.350   9.000   0.269   0.000   0.125
   0.375   9.000   0.281   0.000   0.146
   0.400   9.000   0.293   0.000   0.165
   0.425  10.000   0.303   0.000   0.181
   0.450  10.000   0.312   0.000   0.196
   0.475  10.000   0.320   0.000   0.209
   0.500  10.000   0.327   0.000   0.221
   0.525  10.000   0.334   0.000   0.231
   0.550  10.000   0.339   0.000   0.240
   0.575  10.000   0.339   0.000   0.240
   0.600  10.000   0.338   0.000   0.241
   0.625  10.000   0.337   0.000   0.241
   0.650  10.000   0.336   0.000   0.242
   0.675  10.000   0.335   0.000   0.242
   0.700  10.000   0.334   0.000   0.243
   0.725   9.000   0.334   0.000   0.243
   0.750   9.000   0.333   0.000   0.244
   0.775   9.000   0.333   0.000   0.245
   0.800   8.000   0.333   0.000   0.246
   0.825   8.000   0.333   0.000   0.246
   0.850   7.000   0.333   0.000   0.247
   0.875   8.000   0.334   0.000   0.248
   0.900   8.000   0.335   0.000   0.248
   0.925  10.000   0.336   0.000   0.248
   0.950  10.000   0.336   0.000   0.248
   0.975  10.000   0.338   0.000   0.247
   1.000   9.000   0.339   0.000   0.247
