  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.202   0.005   0.001
   0.025   2.000   0.178   0.004   0.001
   0.050   2.000   0.161   0.005   0.001
   0.075   2.000   0.150   0.006   0.001
   0.100   2.000   0.129   0.005   0.001
   0.125   3.000   0.112   0.005   0.001
   0.150   3.000   0.106   0.007   0.001
   0.175   3.000   0.106   0.013   0.002
   0.200   3.000   0.110   0.024   0.004
   0.225   4.000   0.118   0.041   0.008
   0.250   4.000   0.129   0.063   0.012
   0.275   5.000   0.142   0.088   0.017
   0.300   6.000   0.156   0.113   0.022
   0.325   6.000   0.169   0.137   0.026
   0.350   6.000   0.182   0.159   0.029
   0.375   6.000   0.194   0.179   0.032
   0.400   6.000   0.204   0.198   0.033
   0.425   6.000   0.213   0.215   0.034
   0.450   5.000   0.221   0.230   0.033
   0.475   4.000   0.229   0.245   0.032
   0.500   4.000   0.227   0.247   0.029
   0.525   4.000   0.225   0.249   0.027
   0.550   4.000   0.223   0.252   0.024
   0.575   4.000   0.221   0.254   0.022
   0.600   4.000   0.219   0.257   0.019
   0.625   4.000   0.218   0.259   0.017
   0.650   4.000   0.216   0.261   0.015
   0.675   4.000   0.214   0.263   0.014
   0.700   4.000   0.212   0.264   0.012
   0.725   4.000   0.210   0.266   0.011
   0.750   4.000   0.208   0.267   0.009
   0.775   4.000   0.206   0.268   0.008
   0.800   4.000   0.204   0.269   0.007
   0.825   4.000   0.202   0.270   0.006
   0.850   4.000   0.200   0.271   0.005
   0.875   4.000   0.197   0.271   0.005
   0.900   4.000   0.195   0.271   0.004
   0.925   4.000   0.193   0.271   0.004
   0.950   4.000   0.190   0.271   0.004
   0.975   4.000   0.188   0.271   0.003
   1.000   4.000   0.185   0.271   0.003
