  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.208   0.000   0.000
   0.025   2.000   0.212   0.000   0.000
   0.050   2.000   0.229   0.000   0.001
   0.075   2.000   0.250   0.000   0.002
   0.100   2.000   0.263   0.000   0.004
   0.125   2.000   0.283   0.001   0.012
   0.150   2.000   0.262   0.002   0.017
   0.175   2.000   0.239   0.002   0.020
   0.200   4.000   0.221   0.002   0.026
   0.225   4.000   0.213   0.003   0.036
   0.250   4.000   0.211   0.004   0.050
   0.275   4.000   0.216   0.005   0.067
   0.300   5.000   0.225   0.006   0.087
   0.325   6.000   0.236   0.007   0.107
   0.350   6.000   0.249   0.007   0.127
   0.375   6.000   0.262   0.007   0.147
   0.400   6.000   0.274   0.007   0.164
   0.425   6.000   0.286   0.007   0.181
   0.450   6.000   0.297   0.006   0.196
   0.475   6.000   0.306   0.006   0.209
   0.500   6.000   0.315   0.005   0.222
   0.525   6.000   0.323   0.004   0.233
   0.550   6.000   0.330   0.004   0.243
   0.575   6.000   0.331   0.003   0.244
   0.600   6.000   0.332   0.002   0.245
   0.625   6.000   0.333   0.002   0.246
   0.650   6.000   0.334   0.001   0.247
   0.675   5.000   0.335   0.001   0.248
   0.700   5.000   0.336   0.001   0.248
   0.725   6.000   0.338   0.001   0.249
   0.750   6.000   0.339   0.000   0.249
   0.775   7.000   0.341   0.000   0.249
   0.800   7.000   0.342   0.000   0.249
   0.825   7.000   0.343   0.000   0.248
   0.850   7.000   0.345   0.000   0.248
   0.875   7.000   0.346   0.000   0.247
   0.900   7.000   0.347   0.000   0.246
   0.925   8.000   0.349   0.000   0.245
   0.950   8.000   0.350   0.000   0.245
   0.975   8.000   0.350   0.000   0.244
   1.000   8.000   0.351   0.000   0.243
