  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  29.000   0.224   0.226   0.451
   0.025  27.000   0.226   0.229   0.457
   0.050  25.000   0.227   0.230   0.458
   0.075  24.000   0.226   0.229   0.456
   0.100  22.000   0.224   0.225   0.450
   0.125  22.000   0.221   0.223   0.445
   0.150  21.000   0.218   0.224   0.444
   0.175  20.000   0.213   0.223   0.439
   0.200  21.000   0.206   0.218   0.429
   0.225  21.000   0.197   0.210   0.413
   0.250  22.000   0.187   0.200   0.392
   0.275  22.000   0.176   0.189   0.370
   0.300  22.000   0.165   0.178   0.348
   0.325  23.000   0.155   0.167   0.327
   0.350  23.000   0.146   0.158   0.308
   0.375  23.000   0.138   0.149   0.292
   0.400  23.000   0.131   0.141   0.277
   0.425  23.000   0.124   0.135   0.263
   0.450  22.000   0.119   0.129   0.252
   0.475  21.000   0.114   0.123   0.241
   0.500  21.000   0.114   0.124   0.242
   0.525  21.000   0.114   0.124   0.243
   0.550  21.000   0.114   0.124   0.243
   0.575  21.000   0.114   0.125   0.244
   0.600  21.000   0.115   0.125   0.244
   0.625  21.000   0.115   0.125   0.245
   0.650  21.000   0.115   0.126   0.245
   0.675  21.000   0.116   0.126   0.246
   0.700  21.000   0.116   0.126   0.246
   0.725  22.000   0.116   0.126   0.247
   0.750  22.000   0.117   0.127   0.248
   0.775  20.000   0.117   0.127   0.248
   0.800  20.000   0.118   0.127   0.249
   0.825  21.000   0.119   0.128   0.250
   0.850  21.000   0.119   0.128   0.252
   0.875  21.000   0.120   0.129   0.253
   0.900  21.000   0.121   0.130   0.255
   0.925  21.000   0.122   0.131   0.257
   0.950  21.000   0.123   0.132   0.259
   0.975  21.000   0.124   0.133   0.261
   1.000  21.000   0.125   0.134   0.263
