TEXTURE AT STRAIN =    0.8000
   1.186   1.244   0.675  <-- length of phase ellipsoid axes
   15.66   12.60   -2.57  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
 -171.04   26.86 -128.48   0.0016500
