  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   5.000   0.023   0.024   0.003
   0.025   4.000   0.018   0.017   0.002
   0.050   4.000   0.016   0.013   0.001
   0.075   4.000   0.017   0.014   0.002
   0.100   4.000   0.021   0.019   0.002
   0.125   5.000   0.028   0.032   0.003
   0.150   5.000   0.038   0.052   0.006
   0.175   5.000   0.051   0.080   0.009
   0.200   5.000   0.066   0.115   0.014
   0.225   5.000   0.083   0.155   0.020
   0.250   7.000   0.099   0.195   0.028
   0.275   7.000   0.113   0.234   0.038
   0.300   8.000   0.124   0.267   0.049
   0.325   8.000   0.131   0.291   0.061
   0.350   8.000   0.135   0.306   0.073
   0.375   8.000   0.136   0.312   0.083
   0.400   8.000   0.137   0.315   0.093
   0.425   8.000   0.137   0.314   0.102
   0.450   8.000   0.137   0.311   0.111
   0.475   8.000   0.136   0.307   0.119
   0.500   8.000   0.132   0.301   0.126
   0.525   8.000   0.129   0.295   0.132
   0.550   8.000   0.125   0.289   0.137
   0.575   8.000   0.122   0.283   0.142
   0.600   9.000   0.119   0.278   0.146
   0.625   9.000   0.117   0.272   0.150
   0.650   9.000   0.114   0.268   0.153
   0.675   9.000   0.112   0.263   0.155
   0.700   9.000   0.110   0.259   0.156
   0.725   9.000   0.109   0.254   0.157
   0.750   9.000   0.107   0.250   0.158
   0.775   9.000   0.106   0.246   0.157
   0.800   9.000   0.104   0.242   0.157
   0.825   9.000   0.103   0.239   0.156
   0.850   9.000   0.102   0.236   0.155
   0.875   9.000   0.101   0.233   0.153
   0.900   9.000   0.100   0.230   0.151
   0.925   9.000   0.100   0.228   0.149
   0.950   9.000   0.099   0.225   0.147
   0.975   9.000   0.099   0.223   0.145
   1.000   8.000   0.098   0.222   0.143
